month_date,crude_oil,conventional_gas,heating_oil,jet_fuel,diesel_fuel3,spread1,spread2,spread3,spread4
1996-04-01,0.5594557823129251,0.6905714285714286,0.6761904761904761,0.6167619047619047,0.95,0.2105549182978594,0.1895103119556733,0.5294974906843308,0.0975185637237924
1996-05-01,0.5039393939393939,0.6495,0.5759090909090909,0.5570454545454545,0.8704999999999999,0.25374682539016113,0.13349380923637574,0.5466117484877506,0.10019083188340404
1996-06-01,0.4862738095238095,0.5801499999999999,0.5144,0.51615,0.7453000000000001,0.17651483145800945,0.056229313587864684,0.4270149625521034,0.05962556157605421
1996-07-01,0.5071969696969697,0.6158181818181818,0.555409090909091,0.5559090909090909,0.6921363636363637,0.1940523320463988,0.09080551442525873,0.31088356494946895,0.09170534678995446
1996-08-01,0.521504329004329,0.6091363636363636,0.6030454545454546,0.6151818181818182,0.7054761904761905,0.15532458119258793,0.14527499908927632,0.30215544681491807,0.1652002879645304
1996-09-01,0.57075,0.6242,0.67645,0.68195,0.76845,0.08951954442677405,0.16990724963946438,0.2974242136434161,0.17800505596297925
1996-10-01,0.5923602484472049,0.6545652173913044,0.7225217391304347,0.7030000000000001,0.8170434782608696,0.09985624739818942,0.19863253070728182,0.3215773328211041,0.17124191422216997
1996-11-01,0.5644047619047619,0.6910499999999999,0.7005,0.69615,0.7411,0.20244052299718537,0.21602270872421137,0.2723639119044628,0.20979349730244432
1996-12-01,0.6006802721088436,0.6867619047619048,0.7216666666666667,0.6931904761904762,0.7349523809523809,0.13392485993996675,0.18350055195516546,0.20174290948081014,0.14324201902792275
1997-01-01,0.5983766233766233,0.6741363636363636,0.6977272727272728,0.6795909090909091,0.7728181818181817,0.11921204969930647,0.15360793897268735,0.2558234491346481,0.12727065217127198
1997-02-01,0.5280075187969925,0.6239473684210527,0.6108947368421053,0.619157894736842,0.7888947368421053,0.1669554955823749,0.14581414045149155,0.4015223748134647,0.15924979675675432
1997-03-01,0.49916666666666665,0.6127,0.5472,0.5570999999999999,0.7513,0.20493537841011428,0.09187432498684601,0.40886499805362014,0.10980471570527497
1997-04-01,0.46893939393939393,0.5873636363636363,0.5773636363636364,0.5405,0.7309545454545454,0.22517057467347817,0.2079987509182878,0.44387774040939215,0.14202110099294635
1997-05-01,0.49569160997732425,0.621,0.5634285714285715,0.5486190476190477,0.6233809523809524,0.22537710265574953,0.12808658738948356,0.22920383317894674,0.10145031903690149
1997-06-01,0.45857142857142863,0.5512380952380953,0.5223809523809524,0.5229047619047619,0.5887142857142857,0.18405076351914845,0.13028104847710464,0.2498249152147558,0.13128328080554189
1997-07-01,0.4681818181818182,0.5867272727272727,0.5303181818181818,0.5359545454545455,0.5706363636363636,0.22570337895412507,0.12462044860612985,0.19789544465974984,0.1351926333589461
1997-08-01,0.4750680272108843,0.7053809523809523,0.5398571428571428,0.5588571428571429,0.6794285714285715,0.39528000589749374,0.1278465453330402,0.35779409979422394,0.16243587313825944
1997-09-01,0.47150793650793654,0.6229047619047619,0.5318095238095238,0.5410952380952381,0.6453809523809524,0.2784577025664948,0.12034945288042158,0.31390483189428375,0.13765936979627688
1997-10-01,0.5077432712215321,0.5839565217391304,0.5716521739130435,0.5708695652173913,0.6846521739130434,0.139850582755874,0.1185547706309089,0.2989349857672083,0.1171848031436407
1997-11-01,0.4808068783068783,0.5571666666666667,0.5637222222222222,0.5492777777777778,0.7027777777777778,0.14739872811065,0.15909592730152447,0.3795750471781079,0.13313859491957442
1997-12-01,0.4364935064935065,0.518,0.5107272727272728,0.4963181818181818,0.6007272727272727,0.17120174339401553,0.15706223600035102,0.31936754353697594,0.12844371779028285
1998-01-01,0.3981904761904762,0.47785,0.46559999999999996,0.4765,0.56565,0.18236640151910125,0.15639642222414055,0.3510450381793884,0.17953724890116946
1998-02-01,0.38238095238095243,0.44942105263157894,0.4433157894736842,0.44915789473684214,0.49726315789473685,0.1615428355237812,0.1478649899315387,0.26270200949337325,0.1609571153641205
1998-03-01,0.3598917748917749,0.4465454545454545,0.4215,0.41263636363636363,0.47881818181818175,0.21573783607592162,0.15801641648922388,0.2855175857323324,0.13676336870540892
1998-04-01,0.36556689342403625,0.4704285714285714,0.4301428571428571,0.42576190476190473,0.5522380952380953,0.25219485193312985,0.16266809803849933,0.41253000384535926,0.15243099962397397
1998-05-01,0.3550952380952381,0.4826,0.41159999999999997,0.41595000000000004,0.518,0.30680212337055957,0.14766597413952265,0.37758921243911137,0.15817903090952512
1998-06-01,0.32670995670995673,0.43895454545454543,0.37836363636363635,0.3893636363636364,0.46954545454545454,0.2953230718514813,0.14678293939808845,0.3626923139982478,0.17544091005987994
1998-07-01,0.33744588744588744,0.4231818181818182,0.3623181818181818,0.3864545454545455,0.47040909090909094,0.22639675294866804,0.07111761710547841,0.3321975583457282,0.1356090915962907
1998-08-01,0.3207596371882086,0.40304761904761904,0.34504761904761905,0.3722857142857143,0.4625714285714286,0.2283626675369539,0.07299038489389577,0.3661089363445634,0.14896955979177334
1998-09-01,0.35789115646258507,0.42880952380952386,0.4028571428571429,0.4200952380952381,0.48238095238095235,0.18078391194051682,0.11835310693072934,0.29850525157318936,0.16025253499534536
1998-10-01,0.34430735930735934,0.4349545454545454,0.38536363636363635,0.4205,0.4779090909090909,0.2337067876102796,0.11265265374359909,0.3278857832104101,0.19990973460233524
1998-11-01,0.3095739348370927,0.37205263157894736,0.35873684210526313,0.3707894736842105,0.4662105263157895,0.18383837863577399,0.14739214097397155,0.40944035694796355,0.1804374967976004
1998-12-01,0.2701731601731602,0.30718181818181817,0.3135,0.30427272727272725,0.3906818181818182,0.12837672650962423,0.1487362726666803,0.3688303770523387,0.11886134100666078
1999-01-01,0.29796992481203005,0.34289473684210525,0.3351578947368421,0.3345789473684211,0.4168421052631579,0.14043095242977816,0.11760919039505163,0.3357149476793042,0.11588030980724164
1999-02-01,0.28604010025062654,0.3168947368421053,0.30452631578947364,0.3086842105263158,0.39052631578947367,0.1024376466402253,0.06262549471185758,0.3113633453372035,0.07618677026335317
1999-03-01,0.3494409937888199,0.42334782608695654,0.3878260869565217,0.37778260869565217,0.6010434782608696,0.1918594079902217,0.1042222925855204,0.5423325580553022,0.07798420385067135
1999-04-01,0.41219954648526075,0.5008095238095238,0.43114285714285716,0.43004999999999993,0.5882857142857143,0.19471826857069008,0.04493192204656563,0.3557051703065062,0.04239391277157307
1999-05-01,0.4218690476190476,0.49189999999999995,0.42300000000000004,0.41555,0.5408000000000001,0.1535804916214803,0.0026772268664643144,0.24835457254894072,-0.015092008180778391
1999-06-01,0.42674242424242426,0.48904545454545456,0.43290909090909097,0.4400909090909091,0.6748181818181819,0.1362748299332045,0.014347144946048931,0.45826268501678763,0.03080070783893502
1999-07-01,0.4786507936507936,0.5829047619047619,0.5000476190476191,0.5124761904761905,0.6925714285714286,0.1970525148585352,0.04373203248901616,0.3694400792002828,0.06828295283238775
1999-08-01,0.506634199134199,0.6393636363636364,0.5485454545454546,0.5641818181818181,0.7132272727272727,0.23268412104687447,0.07948090445786246,0.342010882737979,0.10758732974718149
1999-09-01,0.5665873015873016,0.6883809523809523,0.6018571428571429,0.6138095238095238,0.6801428571428572,0.19471121900361302,0.06038893737867488,0.1826716845941772,0.08005348266478182
1999-10-01,0.5402721088435374,0.6266666666666667,0.5842857142857143,0.5954285714285714,0.7079047619047619,0.1483418492493792,0.07831718207502802,0.27023664965530975,0.0972085164713834
1999-11-01,0.5952947845804989,0.6963809523809524,0.647952380952381,0.6611,0.8033809523809523,0.15684013684316017,0.08476048834008724,0.29977229375520353,0.10484839521218428
1999-12-01,0.6214852607709751,0.7034285714285714,0.6712380952380952,0.7013333333333334,0.7616666666666666,0.12385414315313598,0.07701171535664277,0.20339681956430053,0.12087109009359599
2000-01-01,0.6490350877192983,0.7047894736842105,0.915,0.7806842105263158,0.8517368421052631,0.08241235980402452,0.34343728575042015,0.2717908288253437,0.18468394863207066
2000-02-01,0.6991904761904763,0.8160999999999999,0.9372999999999999,0.77965,0.88735,0.15461369323568253,0.2930801985129254,0.23831628974105917,0.10892189779137974
2000-03-01,0.7105175983436852,0.8889565217391303,0.7735652173913045,0.771,0.9543913043478262,0.2240546112007703,0.08501626493412022,0.2950800434359508,0.08169465737629035
2000-04-01,0.6124310776942355,0.7287894736842105,0.7486315789473684,0.7192105263157894,0.8150526315789474,0.17394849261443368,0.2008105687134056,0.28581627990638864,0.1607177093218882
2000-05-01,0.6854329004329004,0.8879090909090909,0.7597272727272727,0.7615,0.8026818181818182,0.2588187525618433,0.10290890711580238,0.15790778396754532,0.10523956224795329
2000-06-01,0.7576731601731602,0.963590909090909,0.7826363636363637,0.7850454545454546,0.8394545454545455,0.24041473083010526,0.03241606831175283,0.10250022472073234,0.03548951443777223
2000-07-01,0.7070676691729323,0.858842105263158,0.7808421052631579,0.796578947368421,0.8946500000000001,0.1944587183900531,0.099246585010789,0.235306205905619,0.11919986785712651
2000-08-01,0.7443788819875776,0.872,0.8928260869565218,0.8999130434782608,1.0590869565217391,0.15823926871635186,0.18184165526888152,0.35261229895632457,0.18974798510634083
2000-09-01,0.8067619047619047,0.9606999999999999,0.9878,1.01675,1.19955,0.17463359814761953,0.20245166083845137,0.39667317817793535,0.2313379575192608
2000-10-01,0.7883008658008659,0.9482272727272728,0.976909090909091,0.9826818181818182,1.169318181818182,0.18471438630678763,0.2145137721112134,0.3942962809647516,0.22040555691696578
2000-11-01,0.8194557823129252,0.9446190476190476,1.0317619047619049,1.0283333333333333,1.2038095238095239,0.14214128218570982,0.23038276716430842,0.384605970718395,0.22705420785240282
2000-12-01,0.6770595238095238,0.73665,0.94305,0.8629,1.0574999999999999,0.08435368919688757,0.33136011154070394,0.44590371896395714,0.24253961755778594
2001-01-01,0.704421768707483,0.8289047619047619,0.8454761904761904,0.8699523809523809,0.8976190476190476,0.1627279853842923,0.18252272760877136,0.24236847510774007,0.21106119556815292
2001-02-01,0.7049874686716793,0.8260000000000001,0.7854736842105263,0.8147368421052632,0.9013157894736842,0.15841474580047374,0.10810692745410366,0.24567565624348123,0.1446851402567734
2001-03-01,0.6486796536796536,0.7849090909090909,0.740909090909091,0.7482727272727273,0.8683181818181819,0.19062890835075072,0.13293893847023638,0.2916192214390345,0.14282852520797182
2001-04-01,0.6545238095238095,0.9471,0.7819,0.7696,0.8792500000000001,0.3694967213561326,0.17781889225454525,0.29516130847816885,0.16196293647557353
2001-05-01,0.6816450216450216,0.9267727272727272,0.772409090909091,0.8205909090909091,0.8886818181818182,0.3071993391419938,0.12500529395912516,0.2652302354255096,0.18551567536167776
2001-06-01,0.6571201814058957,0.7197619047619048,0.7558571428571428,0.766952380952381,0.9064761904761905,0.0910535432198731,0.13998546757855596,0.3216978382473156,0.1545577883618049
